1,408635,121915,3330,11381,870,12615,9906,16002
2,282357,80074,79774,2128,7211,443,6644,9177,11970,2066,7064,427,6680,9084,12106
3,221988,61063,61273,61160,1346,5374,268,4469,8005,9731,1617,5623,253,4646,7779,9575,1430,5242,349,4520,7906,9798
4,189481,50686,51211,51177,51024,1362,4366,188,3330,7298,8439,1077,4559,192,3514,7128,8322,991,4310,258,3445,7178,8503,1250,4542,232,3597,6968,8227
5,174165,45738,45700,45977,45656,45997,1023,3974,143,2823,6961,7751,944,3716,172,2713,7136,7834,897,3848,188,2862,6931,7786,1300,4011,150,2909,6873,7546,1093,3880,217,2876,6866,7787
6,163025,42046,42639,42172,42162,41750,42184,857,3578,119,2312,6841,7390,791,3489,225,2619,6536,7255,1103,3644,142,2435,6713,7299,758,3536,140,2493,6589,7371,909,3348,101,2198,6979,7486,873,3626,143,2368,6776,7338
7,151166,38038,38997,38313,38282,38617,38753,38746,1085,3201,77,1855,6669,6762,522,3203,167,2279,6174,6855,694,3027,109,1941,6583,6889,933,3078,95,1927,6591,6835,716,3220,124,2208,6294,6618,660,3137,134,2190,6283,6798,774,3311,164,2118,6357,6793
8,149559,37214,37627,37425,37544,37096,37291,37089,37526,725,2851,107,1832,6598,6726,739,3121,130,2021,6436,6467,752,2911,107,1809,6664,6751,554,3019,114,1957,6481,6625,704,2899,69,1685,6761,6772,635,2641,128,1785,6678,6846,879,3081,102,1809,6651,6565,631,2769,113,1945,6501,6811
9,146189,35966,35673,36097,35449,35997,35551,36155,36006,35589,455,2756,96,1672,6591,6561,627,2628,119,1595,6651,6576,689,2661,108,1780,6480,6466,547,2494,86,1499,6761,6604,732,2703,124,1695,6633,6404,849,2847,82,1633,6576,6415,801,2841,105,1769,6486,6432,570,2616,78,1730,6588,6514,892,2660,72,1687,6548,6470
10,140777,34217,34170,34074,33665,34709,34374,34023,33954,33494,33587,521,2628,67,1627,6356,5994,640,2333,110,1469,6480,6339,750,2471,122,1539,6491,6008,948,2682,75,1723,6215,5761,326,2454,120,1635,6386,6231,661,2333,81,1417,6527,6519,354,2156,94,1368,6638,6491,846,2612,88,1631,6359,5951,634,2379,61,1416,6510,6112,532,2359,52,1353,6630,6344
11,141307,33684,33015,34379,33598,33323,33275,33683,33389,33484,34264,34012,587,2387,77,1457,6587,6040,527,2386,39,1260,6766,6047,400,2456,109,1540,6425,6412,420,2190,88,1343,6652,6370,580,2140,51,1268,6843,6179,915,2285,82,1376,6552,6230,562,2285,79,1388,6750,6204,424,2239,98,1429,6637,5991,459,2317,71,1446,6596,6044,594,2495,79,1626,6399,6099,697,2493,97,1536,6535,6073
12,138280,31872,31604,32530,32745,33020,31631,31756,31904,32074,33346,32816,32335,732,2096,59,1155,6674,5947,483,2022,57,1228,6494,5910,622,2277,86,1503,6366,5668,480,2166,91,1426,6451,5932,455,2304,109,1431,6543,5918,775,2383,37,1234,6591,5629,884,2159,54,1279,6459,5794,646,2120,70,1278,6561,5761,384,2045,52,1139,6798,5971,257,2245,89,1405,6533,6124,334,2193,83,1456,6350,5980,452,2154,83,1327,6496,5926
13,137634,31518,31733,30690,32422,31790,32262,31651,31653,31896,31005,31939,32060,31325,567,2195,63,1261,6551,5584,611,2056,83,1373,6336,5737,701,1671,22,901,6809,6070,189,1924,97,1311,6651,5906,592,1925,66,1196,6667,5816,295,2037,90,1312,6589,5922,321,1848,68,1076,6834,5968,517,2196,70,1321,6484,5606,308,1842,63,1101,6868,6030,791,2015,41,1169,6498,5651,382,1837,79,1148,6765,6019,594,2214,80,1388,6417,5696,669,1983,48,1237,6632,5611
14,137690,30615,30504,31491,31492,30851,30575,31438,31026,32283,31193,30980,31205,31157,30681,371,1800,32,902,6945,5790,773,1762,50,974,6741,5815,523,1820,101,1299,6610,5551,421,1903,69,1237,6604,5689,645,1828,47,1161,6579,5679,622,1720,48,934,6829,5828,543,1852,74,1163,6799,5635,766,1904,50,1151,6567,5763,117,1710,100,1149,6741,6238,185,1709,49,1076,6644,6019,416,1761,68,1164,6669,5566,465,1830,68,1284,6610,5493,478,1926,76,1263,6434,5608,557,1823,38,1029,6777,5640
15,139269,30683,30644,30188,31589,31516,30573,30998,29989,30139,30910,29589,31223,31413,29143,29862,536,1569,76,977,6893,5827,699,1848,77,1334,6404,5372,394,1420,53,923,6752,5893,323,1734,90,1174,6821,5791,248,1806,73,1242,6726,5636,582,1728,35,1074,6675,5686,443,1841,50,1182,6662,5609,653,1776,55,1181,6565,5312,438,1700,43,1079,6692,5470,406,1517,49,1056,6866,5739,500,1703,45,1110,6589,5279,374,1763,71,1137,6827,5758,545,1650,70,1109,6879,5766,709,1519,36,979,6762,5231,510,1891,47,1289,6373,5135
