0,20,140,20,0,0,0
0,-5,140,42,0,0,1
0,36,60,60,0,0,0
0,50,60,50,0,0,1
0,60,60,36,0,1,0
0,42,140,-5,0,0,0
0,20,140,20,0,1,0
